Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NR3537,USDA NRCS 2019 NRI Data,Karen Launchbaugh,V00565242, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,34699.51,3154.51,0
2,NR2167,ISBOE Working landscapes Research,Karen Launchbaugh,V00565242, Idaho State Board of Education,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,30478.23,0,0
