Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,AM2957,*I* USDA NIFA FY19 RREA,Randall Brooks,V00007379, National Institute of Food & Agriculture/USDA,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,48274.8,0,0
2,NR2193,*I* USDA FS Nez Perce Internships,Randall Brooks,V00007379, USDA Forest Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,35000.26,1666.68,0
3,NR2521,*I*USDA FS Caribou-Targhee Inte,Randall Brooks,V00007379, USDA Forest Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,33862.59,1612.51,0
4,AM1947,*I* USDA NIFA FY18 RREA,Randall Brooks,V00007379, National Institute of Food & Agriculture/USDA,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,13734.8,0,0
5,NR2779,*I* USFS Payette Forest Interns,Randall Brooks,V00007379, USDA Forest Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,4398.84,209.47,0
6,NR2521C,*I* USDA FS Caribou-Targhee Interns,Randall Brooks,V00007379, USDA Forest Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,0,0,0
7,NR2193C,*I*USDA FS Nez Perce Internships-Co,Randall Brooks,V00007379, USDA Forest Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,0,0,0
