Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NR3078,*I* USDA NRCSGrazing Infor. System,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,195010.12,13504.56,10827
2,NR3077,USDA NRCs-Managing Grazeland,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,125770.29,36651.43,11958
3,NR2560,*I* UTU WSARE Supporting Outcome,Jason Karl,V00017256, Utah State University,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,18435.04,1675.95,0
4,NR4979,*I* USGS Oil and Gas Reclamation,Jason Karl,V00017256, US Geological Survey,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,13151.72,1958.74,0
5,NR4926,BLM AIM Support,Jason Karl,V00017256, USDI Bureau Of Land Management,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,11648.88,2403.72,0
6,NR3077C,*I* USDA NRCs-Mging Grazeland CS,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,0,0,0
7,NR3078C,*I* USDA NRCS Grazing Info Sys CS,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,0,0,0
