Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,AW3488,NIFA Reduce Cadmium in Wheat,Daniel Strawn,V00755054, National Institute of Food & Agriculture/USDA,CALS Soils and Water Systems,CALS Col of Agri & Life Sciences,29515.47,9505.02,0
