Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NR3537,USDA NRCS 2019 NRI Data,Karen Launchbaugh,V00565242, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,171677.39,15607.03,0
2,NR3938,USDA FS Targeted Grazing of Cheatgr,Karen Launchbaugh,V00565242, USDA Forest Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,49222.57,10157.02,0
3,NR2167,ISBOE Working landscapes Research,Karen Launchbaugh,V00565242, Idaho State Board of Education,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,12452.55,0,0
4,NR6185,USDA NIFA Virtual Fence,Karen Launchbaugh,V00565242, National Institute of Food & Agriculture/USDA,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,10420.8,2923.81,0
5,NR6052,*I* ISBOE Rock Creek Interns 2022,Karen Launchbaugh,V00565242, Idaho State Board of Education,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,1725.1,0,0
6,NR3938C,USDA FS Targeted Grazing-CS,Karen Launchbaugh,V00565242, USDA Forest Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,0,0,0
