Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NR3077,USDA NRCs-Managing Grazeland,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,269509.68,82685.79,11958
2,NR3078,*I* USDA NRCSGrazing Infor. System,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,190240.15,13685.77,9876
3,NR2560,*I* UTU WSARE Supporting Outcome,Jason Karl,V00017256, Utah State University,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,10007.97,909.81,0
4,NR3077C,*I* USDA NRCs-Mging Grazeland CS,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,0,0,0
5,NR3078C,*I* USDA NRCS Grazing Info Sys CS,Jason Karl,V00017256, USDA Natural Resources Conservation Service,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,0,0,0
