Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NS6770,"Columbia NASA Snow, Veg, Wildlife",Jan Eitel,V00742335, Columbia University,CNR Natural Resources & Society,CNR College of Natural Resources,36058.58,10117.17,0
