Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,CC7638,NSF BII EMBER,Tara Hudiburg,V00468064, National Science Foundation,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,183132.95,55750.88,15820
2,CC7636,NSF Dev ENGINE FIERCE,Tara Hudiburg,V00468064, National Science Foundation,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,85513.65,27520,0
3,NR5021,NIFA Nez Perce Agriculture Mngmt,Tara Hudiburg,V00468064, National Institute of Food & Agriculture/USDA,"CNR Forest, Rangeland & Fire Sci",CNR College of Natural Resources,55578.4,17898.13,0
