Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NS0926,*I* NASA Treeline-Forest Tundra Eco,Jan Eitel,V00742335, National Aeronautic Space Ad.,CNR Natural Resources & Society,CNR College of Natural Resources,344348.95,26947.66,13562
2,NS2646,*I*NASA NESSF Landscape Scale Est.,Jan Eitel,V00742335, National Aeronautic Space Ad.,CNR Natural Resources & Society,CNR College of Natural Resources,37350.46,0,10477
3,NS1071,*I*NASA Animals on the Move,Jan Eitel,V00742335, National Aeronautic Space Ad.,CNR Natural Resources & Society,CNR College of Natural Resources,34455.88,8742.55,0
