Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NR3956,USDA FS Wildland Fire Management,Eva Strand,V00096425, USDA Forest Service,CNR College of Natural Resources,CNR College of Natural Resources,350401.32,31854.64,0
2,NF4801,USDA FS Developing Fire Prof 2020,Eva Strand,V00096425, USDA Forest Service,CNR College of Natural Resources,CNR College of Natural Resources,113536.69,0,0
3,NF2060,USDA FS Fire Professionals,Eva Strand,V00096425, USDA Forest Service,CNR College of Natural Resources,CNR College of Natural Resources,72535.23,0,0
4,NF1380,*I* USDA FS Wildland Fire Tech Tran,Eva Strand,V00096425, USDA Forest Service,CNR College of Natural Resources,CNR College of Natural Resources,26801.76,2436.54,0
5,NR4913,USDI BLM Fuel breaks,Eva Strand,V00096425, USDI Bureau Of Land Management,CNR College of Natural Resources,CNR College of Natural Resources,25933.82,3862.52,0
6,NR4260,USDA FS Sagebrush Biome,Eva Strand,V00096425, USDA Forest Service,CNR College of Natural Resources,CNR College of Natural Resources,9777.62,0,0
7,NR5117,UNR Great Basin Online Courses,Eva Strand,V00096425, University of Nevada at Reno,CNR College of Natural Resources,CNR College of Natural Resources,1208.44,179.99,0
