Index,Grant Code,TITLE,PI's Name,PI's ID,Sponsor,PI's Home Dept,College,Total Expenditure,Overhead,Tuition/Fees
1,NS6899,USDI BLM Diverse wildfire recovery,Travis Paveglio,V00445866, USDI Bureau Of Land Management,CNR Natural Resources & Society,CNR College of Natural Resources,22025.82,3243.39,0
2,NS4071,USDI BLM Recreation Use Planning,Travis Paveglio,V00445866, USDI Bureau Of Land Management,CNR Natural Resources & Society,CNR College of Natural Resources,6785.77,999.22,0
3,NS5519,USDA FS Cross Boundary Wildfire,Travis Paveglio,V00445866, USDA Forest Service,CNR Natural Resources & Society,CNR College of Natural Resources,6518.5,592.58,0
4,NS6164,WRTC Advancing Fire Adapted Communi,Travis Paveglio,V00445866, Watershed Research And Training Center,CNR Natural Resources & Society,CNR College of Natural Resources,5246.5,874.42,0
5,NS7520,USDA FS CCS:Comm-level soc vulnerab,Travis Paveglio,V00445866, USDA Forest Service,CNR Natural Resources & Society,CNR College of Natural Resources,2456.32,365.84,0
6,NS7735,USFS Commu capacity for wildfire,Travis Paveglio,V00445866, USDA Forest Service,CNR Natural Resources & Society,CNR College of Natural Resources,820.1,0,0
7,NS7735C,USFS Commu capacity for wildfire CS,Travis Paveglio,V00445866, USDA Forest Service,CNR Natural Resources & Society,CNR College of Natural Resources,0,0,0
